model,name,pair,kind,species,charge_units,witness_bunch_charge_C,step_since_t0,time_s,time_fs,time_ps,time_since_t0_fs,time_since_t0_ps,source_active,source_z_m,source_sigma_x_m,source_sigma_y_m,source_sigma_z_m,source_plus_3sigma_z_m,source_charge_C,x_m,y_m,z_abs_m,s_minus_ip_m,x_um,y_um,s_minus_ip_mm,px,py,pz,gamma,kinetic_keV,Ex_V_per_m,Ey_V_per_m,Ez_V_per_m,Bx_T,By_T,Bz_T,E_abs_V_per_m,B_abs_T
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,2940,1.87e-11,18700,18.7,14700.000000000002,14.700000000000001,True,0.007706939586925503,0.002027015170986525,0.002029148306423986,0.0006918562059859762,0.009782508204883432,-2.0027207925e-09,1.9443363801802008e-06,0.0,0.009816530150365724,0.0038165301503657236,1.9443363801802007,0.0,3.8165301503657236,1.7622768201592836e-08,0.0,1.732051376381416,2.0000004926061288,510.9992017212146,-47.09015743044973,0.0,-43.622953436192155,0.0,-1.5707551732602072e-07,0.0,64.19069241970153,1.5707551732602072e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,2960,1.88e-11,18800,18.8,14800.0,14.8,True,0.0077369187677889415,0.0020378756441912903,0.002040019972037038,0.0006928451219254674,0.009815454133565344,-2.0027207925e-09,1.9443366471290487e-06,0.0,0.009842492940951209,0.0038424929409512087,1.9443366471290486,0.0,3.8424929409512085,1.799622647836596e-08,0.0,1.7320513789557288,2.0000004948355494,510.9992028604462,-47.982330630553186,0.0,-44.16398458812628,0.0,-1.60051480342446e-07,0.0,65.21320102126546,1.60051480342446e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,2980,1.89e-11,18900,18.900000000000002,14900.000000000002,14.900000000000002,True,0.007766897948652381,0.002048736114618305,0.002050891634202789,0.0006938378855083142,0.009848411605177323,-2.0027207925e-09,1.9443369197286825e-06,0.0,0.009868455731546398,0.003868455731546398,1.9443369197286824,0.0,3.868455731546398,1.8376744653212722e-08,0.0,1.7320513815619827,2.0000004970926315,510.9992040138128,-48.8871820875461,0.0,-44.71216050913985,0.0,-1.6306973338014894e-07,0.0,66.25053863823277,1.6306973338014894e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3000,1.9e-11,19000,19.0,15000.0,15.0,True,0.007796877129515819,0.0020595965823286995,0.0020617632929690465,0.0006948344803051538,0.00988138057043128,-2.0027207925e-09,1.944337198085675e-06,0.0,0.009894418522151413,0.0038944185221514126,1.944337198085675,0.0,3.8944185221514127,1.8764422543065265e-08,0.0,1.732051384200597,2.0000004993777387,510.9992051815002,-49.80475527981082,0.0,-45.267500967350365,0.0,-1.6613042146708818e-07,0.0,67.30275100106168,1.6613042146708818e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3020,1.91e-11,19100,19.1,15100.000000000002,15.100000000000001,True,0.007826856310379257,0.0020704570473927012,0.0020726349483854213,0.0006958348899288357,0.009914360980165765,-2.0027207925e-09,1.944337482308097e-06,0.0,0.009920381312766378,0.003920381312766378,1.9443374823080972,0.0,3.9203813127663776,1.9159360293954508e-08,0.0,1.7320513868719911,2.000000501691234,510.99920636369376,-50.73509028841117,0.0,-45.83002336763188,0.0,-1.692336782990119e-07,0.0,68.3698795410005,1.692336782990119e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3040,1.92e-11,19200,19.2,15200.0,15.2,True,0.007856835491242695,0.0020813175098830447,0.0020835066004998726,0.0006968390980275713,0.009947352785325408,-2.0027207925e-09,1.9443377725055236e-06,0.0,0.009946344103391416,0.003946344103391416,1.9443377725055235,0.0,3.946344103391416,1.956165835404929e-08,0.0,1.732051389576589,2.0000005040334847,510.99920756058145,-51.67822372833389,0.0,-46.39974270178924,0.0,-1.7237962601010487e-07,0.0,69.45196131505557,1.7237962601010487e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3060,1.93e-11,19300,19.3,15300.000000000002,15.3,True,0.007886814672106137,0.00209217796986754,0.002094378249351198,0.0006978470882789828,0.009980355936943085,-2.0027207925e-09,1.9443380687890385e-06,0.0,0.009972306894026652,0.003972306894026651,1.9443380687890386,0.0,3.9723068940266515,1.997141744616218e-08,0.0,1.732051392314811,2.000000506404855,510.99920877234916,-52.63418868170953,0.0,-46.97667149993042,0.0,-1.755683749502375e-07,0.0,70.54902893303475,1.755683749502375e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3080,1.94e-11,19400,19.4,15400.0,15.4,True,0.007916793852969575,0.0021030384274007274,0.0021052498949610137,0.0006988588443842973,0.010013370386122468,-2.0027207925e-09,1.9443383712712345e-06,0.0,0.009998269684672208,0.003998269684672208,1.9443383712712345,0.0,3.9982696846722083,2.0388738539736442e-08,0.0,1.7320513950870828,2.0000005088057127,510.9992099991849,-53.60301463262591,0.0,-47.5608197829643,0.0,-1.7880002346752745e-07,0.0,71.66111048632386,1.7880002346752745e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3100,1.95e-11,19500,19.5,15500.000000000002,15.500000000000002,True,0.007946773033833014,0.002113898882517117,0.002116121537330627,0.0006998743500625437,0.010046396084020644,-2.0027207925e-09,1.9443386800662226e-06,0.0,0.010024232475328222,0.004024232475328222,1.9443386800662226,0.0,4.024232475328222,2.0813722822325963e-08,0.0,1.7320513978938261,2.000000511236424,510.9992112412758,-54.58472740337264,0.0,-48.152195016255874,0.0,-1.8207465769567493e-07,0.0,72.78822947828884,1.8207465769567493e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3120,1.96e-11,19600,19.599999999999998,15600.0,15.6,True,0.007976752214696452,0.002124759335222627,0.002126993176449282,0.0007008935890460646,0.010079432981834646,-2.0027207925e-09,1.94433899528963e-06,0.0,0.01005019526599482,0.004050195265994819,1.9443389952896302,0.0,4.0501952659948195,2.12464716705825e-08,0.0,1.7320514007354655,2.000000513697356,510.9992124988097,-55.57934909301968,0.0,-48.75080206473596,0.0,-1.85392351349083e-07,0.0,73.93040475716883,1.85392351349083e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3140,1.97e-11,19700,19.7,15700.000000000002,15.700000000000001,True,0.00800673139555989,0.002135619785497592,0.002137864812297083,0.0007019165450811258,0.010112481030803267,-2.0027207925e-09,1.9443393170586057e-06,0.0,0.010076158056672136,0.004076158056672136,1.9443393170586059,0.0,4.076158056672136,2.1687086620776982e-08,0.0,1.7320514036124246,2.000000516188876,510.9992137719737,-56.58689802047243,0.0,-49.35664315025609,0.0,-1.8875316553291034e-07,0.0,75.08765045359368,1.8875316553291034e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3160,1.98e-11,19800,19.799999999999997,15800.0,15.799999999999999,True,0.008036710576423328,0.0021464802333019824,0.0021487364448457675,0.0007029432019319659,0.010145540182219226,-2.0027207925e-09,1.9443396454918224e-06,0.0,0.010102120847360297,0.004102120847360297,1.9443396454918223,0.0,4.102120847360298,2.2135669338888155e-08,0.0,1.7320514065251293,2.0000005187113525,510.9992150609565,-57.60738867153911,0.0,-49.96971781099484,0.0,-1.9215714856650744e-07,0.0,76.25997592226362,1.9215714856650744e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3180,1.99e-11,19900,19.900000000000002,15900.000000000002,15.900000000000002,True,0.008066689757286768,0.0021573406785809325,0.0021596080740609765,0.0007039735433850058,0.010178610387441785,-2.0027207925e-09,1.9443399807094747e-06,0.0,0.010128083638059442,0.0041280836380594415,1.9443399807094748,0.0,4.128083638059442,2.2592321590282955e-08,0.0,1.7320514094740025,2.000000521265152,510.9992163659453,-58.64083164814128,0.0,-50.59002286236446,0.0,-1.9560433581400137e-07,0.0,77.44738568602692,1.9560433581400137e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3200,2e-11,20000,20.0,16000.0,16.0,True,0.008096668938150208,0.0021682011212737135,0.002170479699901361,0.000705007553252938,0.010211691597909023,-2.0027207925e-09,1.9443403228332874e-06,0.0,0.010154046428769704,0.0041540464287697036,1.9443403228332874,0.0,4.154046428769703,2.3057145209005147e-08,0.0,1.732051412459469,2.000000523850642,510.999217687128,-59.687233619500546,0.0,-51.21755235942438,0.0,-1.990947495214727e-07,0.0,78.64987938222927,1.990947495214727e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3220,2.01e-11,20100,20.1,16100.000000000002,16.1,True,0.008126648119013646,0.002179061561318897,0.002181351322321329,0.0007060452153767781,0.01024478376514398,-2.0027207925e-09,1.944340671986506e-06,0.0,0.010180009219491224,0.004180009219491224,1.9443406719865057,0.0,4.180009219491224,2.3530242066684043e-08,0.0,1.7320514154819535,2.0000005264681904,510.9992190246925,-60.74659727431475,0.0,-51.852297560471925,0.0,-2.026283986574326e-07,0.0,79.86745171036515,2.026283986574326e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3240,2.02e-11,20200,20.2,16200.0,16.2,True,0.008156627299877085,0.0021899219986581627,0.0021922229412745897,0.0007070865136288143,0.010277886840763528,-2.0027207925e-09,1.9443410282939098e-06,0.0,0.01020597201022414,0.00420597201022414,1.9443410282939098,0.0,4.20597201022414,2.401171404107754e-08,0.0,1.7320514185418774,2.0000005291181626,510.99922037882556,-61.81892127575051,0.0,-52.494246892417806,0.0,-2.0620527876269458e-07,0.0,81.10009238280531,2.0620527876269458e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3260,2.03e-11,20300,20.3,16300.000000000002,16.3,True,0.008186606480740523,0.002200782433239149,0.00220309455671556,0.0007081314319185673,0.010311000776496226,-2.0027207925e-09,1.9443413918818003e-06,0.0,0.010231934800968593,0.004231934800968593,1.9443413918818004,0.0,4.2319348009685935,2.4501662984277664e-08,0.0,1.7320514216396643,2.000000531800925,510.99922174971437,-62.90420022073178,0.0,-53.14338591841868,0.0,-2.0982537181457598e-07,0.0,82.34778608003917,2.0982537181457598e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3280,2.04e-11,20400,20.4,16400.0,16.4,True,0.008216585661603961,0.0022116428650149227,0.0022139661686014097,0.000709179954200379,0.010344125524205099,-2.0027207925e-09,1.9443417628780075e-06,0.0,0.010257897591724725,0.004257897591724725,1.9443417628780075,0.0,4.257897591724725,2.50001906906094e-08,0.0,1.7320514247757344,2.0000005345168415,510.9992231375448,-64.00242460286164,0.0,-53.799697307569865,0.0,-2.1348864610321853e-07,0.0,83.61051240981081,2.1348864610321853e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3300,2.05e-11,20500,20.5,16500.0,16.5,True,0.008246564842467401,0.0022225032939434805,0.0022248377768957456,0.0007102320644759171,0.010377261035895152,-2.0027207925e-09,1.9443421414118868e-06,0.0,0.010283860382492682,0.004283860382492682,1.9443421414118867,0.0,4.283860382492682,2.5507398864234955e-08,0.0,1.7320514279505086,2.0000005372662772,510.99922454250355,-65.113580774476,0.0,-54.46316080535845,0.0,-2.171950561050137e-07,0.0,84.88824586587087,2.171950561050137e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3320,2.06e-11,20600,20.599999999999998,16600.0,16.599999999999998,True,0.00827654402333084,0.002233363719989919,0.0022357093815707023,0.0007112877467947734,0.010410407263715159,-2.0027207925e-09,1.9443425276143157e-06,0.0,0.01030982317327261,0.004309823173272611,1.9443425276143156,0.0,4.30982317327261,2.6023389086463746e-08,0.0,1.7320514311644062,2.0000005400495944,510.9992259647757,-66.23765090974233,0.0,-55.13375320551426,0.0,-2.2094454235951316e-07,0.0,86.1809557881986,2.2094454235951316e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3340,2.07e-11,20700,20.7,16700.0,16.700000000000003,True,0.00830652320419428,0.0022442241431265813,0.0022465809826114473,0.0007123469852542639,0.01044356415995707,-2.0027207925e-09,1.9443429216176953e-06,0.0,0.010335785964064656,0.004335785964064656,1.9443429216176953,0.0,4.335785964064656,2.6548262782779236e-08,0.0,1.7320514344178433,2.0000005428671535,510.9992274045454,-67.37461296966411,0.0,-55.81144832350701,0.0,-2.2473703135269696e-07,0.0,87.4886063255069,2.2473703135269696e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3360,2.08e-11,20800,20.799999999999997,16800.0,16.8,True,0.008336502385057717,0.0022550845633358876,0.0022574525800166108,0.0007134097640011363,0.010476731677061125,-2.0027207925e-09,1.9443433235559436e-06,0.0,0.010361748754868968,0.004361748754868968,1.9443433235559435,0.0,4.361748754868968,2.7082121189604344e-08,0.0,1.732051437711236,2.0000005457193155,510.99922886199727,-68.52444067071693,0.0,-56.49621697227214,0.0,-2.2857243541235452e-07,0.0,88.8111564017306,2.2857243541235452e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3380,2.09e-11,20900,20.9,16900.0,16.900000000000002,True,0.008366481565921156,0.002265944980613895,0.002268324173799374,0.0007144760672355258,0.010509909767627734,-2.0027207925e-09,1.9443437335644953e-06,0.0,0.010387711545685695,0.004387711545685695,1.9443437335644953,0.0,4.387711545685695,2.7625065320835257e-08,0.0,1.7320514410449999,2.0000005486064403,510.99923033731494,-69.6871034574831,0.0,-57.18802694029162,0.0,-2.324506526168041e-07,0.0,90.14855968687172,2.324506526168041e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3400,2.1e-11,21000,21.0,17000.0,17.0,True,0.008396460746784594,0.0022768053949735584,0.0022791957639886344,0.0007155458792145388,0.01054309838442821,-2.0027207925e-09,1.9443441517802977e-06,0.0,0.010413674336514994,0.004413674336514994,1.9443441517802977,0.0,4.413674336514994,2.817719593416873e-08,0.0,1.7320514444195463,2.0000005515288835,510.99923183068034,-70.86256647763567,0.0,-57.88684297153529,0.0,-2.3637156671144842e-07,0.0,91.50076457062268,2.3637156671144842e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3420,2.11e-11,21100,21.1,17100.0,17.1,True,0.008426439927648034,0.0022876658064461216,0.002290067350630239,0.0007166191842545261,0.010576297480411612,-2.0027207925e-09,1.944344578341805e-06,0.0,0.010439637127357014,0.004439637127357014,1.9443445783418052,0.0,4.439637127357013,2.8738613497239703e-08,0.0,1.7320514478352855,2.0000005544870008,510.9992333422752,-72.05079055873125,0.0,-58.59262674710468,0.0,-2.4033504703136423e-07,0.0,92.86771413824981,2.4033504703136423e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3440,2.12e-11,21200,21.2,17200.0,17.2,True,0.008456419108511472,0.002298526215082336,0.0023009389337858717,0.0007176959667298218,0.010609507008700936,-2.0027207925e-09,1.9443450133889786e-06,0.0,0.010465599918211915,0.004465599918211915,1.9443450133889786,0.0,4.4655999182119155,2.9309418153577108e-08,0.0,1.732051451292624,2.000000557481144,510.99923487227926,-73.25173218519079,0.0,-59.30533686812631,0.0,-2.4434094842451833e-07,0.0,94.2493461471901,2.4434094842451833e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3460,2.13e-11,21300,21.3,17300.0,17.3,True,0.008486398289374912,0.002309386620949789,0.002311810513530273,0.0007187762110702155,0.010642726922585558,-2.0027207925e-09,1.9443454570632715e-06,0.0,0.010491562709079848,0.004491562709079848,1.9443454570632714,0.0,4.491562709079848,2.988970968838575e-08,0.0,1.7320514547919679,2.0000005605116646,510.9992364208721,-74.46534347716654,0.0,-60.024928840389585,0.0,-2.4838911118127576e-07,0.0,95.64559300598341,2.4838911118127576e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3480,2.14e-11,21400,21.4,17400.0,17.4,True,0.00851637747023835,0.002320247024125934,0.002322682089947679,0.0007198599017578048,0.010675957175511765,-2.0027207925e-09,1.9443459095076367e-06,0.0,0.010517525499960973,0.004517525499960973,1.9443459095076367,0.0,4.517525499960973,3.0479587494170837e-08,0.0,1.7320514583337192,2.0000005635789115,510.99923798823204,-75.69157217172604,0.0,-60.75135506086776,0.0,-2.5247936097163637e-07,0.0,97.05638175596303,2.5247936097163637e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3500,2.15e-11,21500,21.5,17500.0,17.5,True,0.008546356651101789,0.002331107424695641,0.0023335536631239957,0.0007209470233234579,0.010709197721072162,-2.0027207925e-09,1.944346370866511e-06,0.0,0.010543488290855454,0.004543488290855454,1.944346370866511,0.0,4.543488290855454,3.1079150536222444e-08,0.0,1.7320514619182776,2.0000005666832306,510.9992395745358,-76.93036160619873,0.0,-61.48456480620324,0.0,-2.5661150878968515e-07,0.0,98.48163405563852,2.5661150878968515e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3520,2.16e-11,21600,21.599999999999998,17600.0,17.599999999999998,True,0.008576335831965227,0.0023419678227481157,0.0023444252331380365,0.0007220375603417554,0.010742448512990492,-2.0027207925e-09,1.944346841285811e-06,0.0,0.010569451081763449,0.004569451081763449,1.9443468412858111,0.0,4.569451081763449,3.1688497317975065e-08,0.0,1.7320514655460402,2.0000005698249654,510.99924117995903,-78.18165070305747,0.0,-62.224504222931586,0.0,-2.6078535090316266e-07,0.0,99.9212661671404,2.6078535090316266e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3540,2.17e-11,21700,21.7,17700.0,17.7,True,0.008606315012828667,0.002352828218368831,0.0023552968000550103,0.0007231314974256465,0.010775709505105606,-2.0027207925e-09,1.944347320912926e-06,0.0,0.01059541387268512,0.00459541387268512,1.944347320912926,0.0,4.59541387268512,3.230772584625787e-08,0.0,1.7320514692173985,2.0000005730044554,510.9992428046751,-79.44537395737214,0.0,-62.971116319726214,0.0,-2.650006688116147e-07,0.0,101.37518894571389,2.650006688116147e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3560,2.18e-11,21800,21.799999999999997,17800.0,17.8,True,0.008636294193692105,0.0023636886116312882,0.002366168363918819,0.0007242288192213787,0.01080898065135624,-2.0027207925e-09,1.9443478098967104e-06,0.0,0.010621376663620636,0.004621376663620636,1.9443478098967104,0.0,4.6213766636206355,3.293693359645666e-08,0.0,1.7320514729327452,2.0000005762220403,510.99924444885755,-80.72146142708975,0.0,-63.72434096180436,0.0,-2.692572292139703e-07,0.0,102.84330783255386,2.692572292139703e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3580,2.19e-11,21900,21.9,17900.0,17.900000000000002,True,0.008666273374555545,0.002374549002586783,0.002377039924750985,0.0007253295104054559,0.010842261905771913,-2.0027207925e-09,1.9443483083874766e-06,0.0,0.010647339454570153,0.004647339454570153,1.9443483083874766,0.0,4.647339454570153,3.357621747761503e-08,0.0,1.7320514766924644,2.000000579478053,510.9992461126767,-82.0098387274211,0.0,-64.48411486788808,0.0,-2.73554783989818e-07,0.0,104.32552285223689,2.73554783989818e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3600,2.1999999999999998e-11,22000,22.0,18000.0,18.0,True,0.008696252555418983,0.002385409391256627,0.0023879114825557358,0.0007264335556826011,0.010875553222466788,-2.0027207925e-09,1.9443488165369852e-06,0.0,0.01067330224553384,0.0046733022455338405,1.9443488165369853,0.0,4.673302245533841,3.4225673797503016e-08,0.0,1.7320514804969398,2.0000005827728256,510.999247796302,-83.31042702841076,0.0,-65.25037160950792,0.0,-2.7789307019129967e-07,0.0,105.82172861390534,2.7789307019129967e-07
analytic Gaussian c0,Te-4,4,2,electron,-1,-9.613059803999999e-19,3620,2.21e-11,22100,22.1,18100.0,18.1,True,0.008726231736282421,0.002396269777634512,0.002398783037322078,0.0007275409397855218,0.010908854555638987,-2.0027207925e-09,1.9443493344984338e-06,0.0,0.010699265036511871,0.004699265036511871,1.9443493344984337,0.0,4.699265036511871,3.4885398227680443e-08,0.0,1.7320514843465475,2.000000586106684,510.99924949990015,-84.62314305609685,0.0,-66.0230416128589,0.0,-2.822718100469796e-07,0.0,107.33181431665977,2.822718100469796e-07
