time_s,energy_MeV
1.3162224415869294e-05,356.945063983132
1.3182790391519067e-05,357.780525314414
1.320335636716884e-05,357.3950353830706
1.3223922342818612e-05,358.2302631645199
1.3244488318468385e-05,359.0651149047964
1.3265054294118158e-05,359.0651149050537
1.328562026976793e-05,359.90031233236266
1.3306186245417703e-05,360.7350151298851
1.3326752221067476e-05,360.35831208084414
1.3347318196717248e-05,361.1928588091542
1.3367884172367021e-05,362.02778889938565
1.3388450148016794e-05,362.8619760656589
1.3409016123666567e-05,362.8619760663129
1.342958209931634e-05,363.69627519004143
1.3450148074966112e-05,364.15351834379373
1.3470714050615885e-05,364.15351834382807
1.3491280026265658e-05,364.9873289754238
1.351184600191543e-05,365.8214062289971
1.3532411977565203e-05,365.82140622967614
1.3552977953214976e-05,366.2855731561512
1.3573543928864748e-05,367.1189527514484
1.3594109904514521e-05,367.1189527514711
1.3614675880164294e-05,367.9528483691278
1.3635241855814067e-05,368.78614202929225
1.365580783146384e-05,369.61917883845774
1.3676373807113612e-05,369.2511648042532
1.3696939782763385e-05,370.08466423677817
1.3717505758413158e-05,370.9174591780792
1.373807173406293e-05,370.91745917836
1.3758637709712703e-05,371.7502415434609
1.3779203685362476e-05,372.583219328336
1.3799769661012248e-05,372.2200574906194
1.3820335636662021e-05,373.05228496217234
1.3840901612311794e-05,373.8849298522829
1.3861467587961567e-05,374.7172762207088
1.388203356361134e-05,374.71727622134074
1.3902599539261112e-05,375.5490319291475
1.3923165514910885e-05,376.0226404169611
1.3943731490560658e-05,376.0226404169973
1.396429746621043e-05,376.854402533529
1.3984863441860203e-05,377.685816483447
1.4005429417509976e-05,377.68581648414187
1.4025995393159748e-05,378.1612814383957
1.4046561368809521e-05,378.99235318695094
1.4067127344459294e-05,378.99235318697515
1.4087693320109067e-05,379.8236166823884
1.410825929575884e-05,380.6548956279677
1.4128825271408612e-05,381.4853609123419
1.4149391247058385e-05,381.13563373692796
1.4169957222708158e-05,381.9666202394848
1.419052319835793e-05,382.79727941667534
1.4211089174007703e-05,382.7972794169279
1.4231655149657476e-05,383.6272850764351
1.4252221125307248e-05,384.4579020423081
1.4272787100957021e-05,384.10863806556097
1.4293353076606794e-05,384.9385124609592
1.4313919052256567e-05,385.76831199354257
1.433448502790634e-05,385.7683119938934
1.4355051003556112e-05,386.59838209488987
1.4375616979205885e-05,387.42752766225016
1.4396182954855658e-05,387.9159779926537
1.441674893050543e-05,387.91597799269704
1.4437314906155203e-05,388.7454290474316
1.4457880881804976e-05,389.573995166799
1.4478446857454748e-05,389.57399516748734
1.4499012833104521e-05,390.06154174801884
1.4519578808754294e-05,390.89014028712063
1.4540144784404067e-05,390.8901402871411
1.456071076005384e-05,391.7184300016057
1.4581276735703612e-05,392.5471538686173
1.4601842711353385e-05,393.37492015168965
1.4622408687003158e-05,393.0421901289239
